,QID,Headline,QType,Article ID
919,QID1662,MacComms: Arqiva buys Inmedia for 68.5m pounds,0,146
920,QID1663,MacComms: Arqiva buys Inmedia for 68.5m pounds,1,146
921,QID1664,MacComms: Arqiva buys Inmedia for 68.5m pounds,2,146
922,QID1667,United Group trading halt pending Railcorp announcement,0,35
923,QID1668,United Group trading halt pending Railcorp announcement,1,35
924,QID1669,United Group trading halt pending Railcorp announcement,2,35
925,QID1672,Rinker notes Wall Street Journal online article,0,18
926,QID1673,Rinker notes Wall Street Journal online article,1,18
927,QID1674,Rinker notes Wall Street Journal online article,2,18
928,QID1677,Cardno to fund $35m acquisition with issue of notes,0,121
929,QID1678,Cardno to fund $35m acquisition with issue of notes,1,121
930,QID1679,Cardno to fund $35m acquisition with issue of notes,2,121
931,QID1682,Fletcher completes purchase of Maddren Timber,0,17
932,QID1683,Fletcher completes purchase of Maddren Timber,1,17
933,QID1684,Fletcher completes purchase of Maddren Timber,2,17
934,QID1687,Chariot buys AirNet business,0,126
935,QID1688,Chariot buys AirNet business,1,126
936,QID1689,Chariot buys AirNet business,2,126
937,QID1692,Datafast acquires VianetAIP,0,143
938,QID1693,Datafast acquires VianetAIP,1,143
939,QID1694,Datafast acquires VianetAIP,2,143
940,QID1697,Aust Wealth Mgmt buys ABN AMRO corporate trust business,0,132
941,QID1698,Aust Wealth Mgmt buys ABN AMRO corporate trust business,1,132
942,QID1699,Aust Wealth Mgmt buys ABN AMRO corporate trust business,2,132
943,QID1702,Life Therapeutics to acquire Pyramid Biological Corp,0,211
944,QID1703,Life Therapeutics to acquire Pyramid Biological Corp,1,211
945,QID1704,Life Therapeutics to acquire Pyramid Biological Corp,2,211
946,QID1707,Alliance Finance completes merger with Centrepoint,0,228
947,QID1708,Alliance Finance completes merger with Centrepoint,1,228
948,QID1709,Alliance Finance completes merger with Centrepoint,2,228
949,QID1712,Minerals Corp buys into Shanghai business,0,87
950,QID1713,Minerals Corp buys into Shanghai business,1,87
951,QID1714,Minerals Corp buys into Shanghai business,2,87
952,QID1717,International Goldfields to acquire Mt Anketell,0,184
953,QID1718,International Goldfields to acquire Mt Anketell,1,184
954,QID1719,International Goldfields to acquire Mt Anketell,2,184
955,QID1722,Henderson Group interim net profit 23.7m pounds,0,186
956,QID1723,Henderson Group interim net profit 23.7m pounds,1,186
957,QID1724,Henderson Group interim net profit 23.7m pounds,2,186
958,QID1727,"Tishman Speyer sells in New York, buys in San Francisco",0,156
959,QID1728,"Tishman Speyer sells in New York, buys in San Francisco",1,156
960,QID1729,"Tishman Speyer sells in New York, buys in San Francisco",2,156
961,QID1732,HPAL net profit up 8pc to $3.7m in first quarter,0,102
962,QID1733,HPAL net profit up 8pc to $3.7m in first quarter,1,102
963,QID1734,HPAL net profit up 8pc to $3.7m in first quarter,2,102
964,QID1737,Voyager investors give ARC Energy merger the go-ahead,0,192
965,QID1738,Voyager investors give ARC Energy merger the go-ahead,1,192
966,QID1739,Voyager investors give ARC Energy merger the go-ahead,2,192
967,QID1742,Bradken makes its first offshore acquisition,0,61
968,QID1743,Bradken makes its first offshore acquisition,1,61
969,QID1744,Bradken makes its first offshore acquisition,2,61
970,QID1747,Nido 3D seismic acquisition in Service Contract 54,0,30
971,QID1748,Nido 3D seismic acquisition in Service Contract 54,1,30
972,QID1749,Nido 3D seismic acquisition in Service Contract 54,2,30
973,QID1752,Mirvac acquires property portfolio worth $1.12bn,0,50
974,QID1753,Mirvac acquires property portfolio worth $1.12bn,1,50
975,QID1754,Mirvac acquires property portfolio worth $1.12bn,2,50
976,QID1757,Great Southern compulsory acquisition of Sylvatech,0,112
977,QID1758,Great Southern compulsory acquisition of Sylvatech,1,112
978,QID1759,Great Southern compulsory acquisition of Sylvatech,2,112
979,QID1762,Precious Metals Aust finalises Windimurra acquisition,0,166
980,QID1763,Precious Metals Aust finalises Windimurra acquisition,1,166
981,QID1764,Precious Metals Aust finalises Windimurra acquisition,2,166
982,QID1767,ING R/E Community acquires Rockhampton site,0,59
983,QID1768,ING R/E Community acquires Rockhampton site,1,59
984,QID1769,ING R/E Community acquires Rockhampton site,2,59
985,QID1772,Entertainment Media still talking,0,154
986,QID1773,Entertainment Media still talking,1,154
987,QID1774,Entertainment Media still talking,2,154
988,QID1777,Norwood Systems for Alcatel fixed mobile convergence,0,219
989,QID1778,Norwood Systems for Alcatel fixed mobile convergence,1,219
990,QID1779,Norwood Systems for Alcatel fixed mobile convergence,2,219
991,QID1782,Desane Group acquires Lane Cove commercial property,0,233
992,QID1783,Desane Group acquires Lane Cove commercial property,1,233
993,QID1784,Desane Group acquires Lane Cove commercial property,2,233
994,QID1787,KLM Group net profit up 73pc in first quarter,0,23
995,QID1788,KLM Group net profit up 73pc in first quarter,1,23
996,QID1789,KLM Group net profit up 73pc in first quarter,2,23
997,QID1792,Valad Opportunity Fund acquires Tullamarine property,0,162
998,QID1793,Valad Opportunity Fund acquires Tullamarine property,1,162
999,QID1794,Valad Opportunity Fund acquires Tullamarine property,2,162
1000,QID1797,United Group completes ALSTOM transport acquisition,0,206
1001,QID1798,United Group completes ALSTOM transport acquisition,1,206
1002,QID1799,United Group completes ALSTOM transport acquisition,2,206
1003,QID1802,Image Resources acquires 14 WA tenements,0,151
1004,QID1803,Image Resources acquires 14 WA tenements,1,151
1005,QID1804,Image Resources acquires 14 WA tenements,2,151
1006,QID1807,Legend Corp to acquire IES Investments,0,44
1007,QID1808,Legend Corp to acquire IES Investments,1,44
1008,QID1809,Legend Corp to acquire IES Investments,2,44
1009,QID1812,CBD Energy to buy assets from Lloyd Energy Systems,0,31
1010,QID1813,CBD Energy to buy assets from Lloyd Energy Systems,1,31
1011,QID1814,CBD Energy to buy assets from Lloyd Energy Systems,2,31
1012,QID1817,Tat Hong lifts net profit 119pc in first quarter,0,171
1013,QID1818,Tat Hong lifts net profit 119pc in first quarter,1,171
1014,QID1819,Tat Hong lifts net profit 119pc in first quarter,2,171
1015,QID1822,Rubicon America Trust to make acquisition in Florida,0,100
1016,QID1823,Rubicon America Trust to make acquisition in Florida,1,100
1017,QID1824,Rubicon America Trust to make acquisition in Florida,2,100
1018,QID1827,Computershare not in bid for London Stock Exchange,0,245
1019,QID1828,Computershare not in bid for London Stock Exchange,1,245
1020,QID1829,Computershare not in bid for London Stock Exchange,2,245
1021,QID1832,Repco recommends acquisition proposal from CCMP Capital,0,62
1022,QID1833,Repco recommends acquisition proposal from CCMP Capital,1,62
1023,QID1834,Repco recommends acquisition proposal from CCMP Capital,2,62
1024,QID1837,Hanson buys Thermalite from Etex for 120m pounds,0,82
1025,QID1838,Hanson buys Thermalite from Etex for 120m pounds,1,82
1026,QID1839,Hanson buys Thermalite from Etex for 120m pounds,2,82
1027,QID1842,Hanson net profit down 7pc to 133m pounds in first half,0,161
1028,QID1843,Hanson net profit down 7pc to 133m pounds in first half,1,161
1029,QID1844,Hanson net profit down 7pc to 133m pounds in first half,2,161
1030,QID1847,Redport acquires Lake Maitland projects,0,237
1031,QID1848,Redport acquires Lake Maitland projects,1,237
1032,QID1849,Redport acquires Lake Maitland projects,2,237
1033,QID1852,Guinness Peat Group net profit 51m pounds for half-year,0,200
1034,QID1853,Guinness Peat Group net profit 51m pounds for half-year,1,200
1035,QID1854,Guinness Peat Group net profit 51m pounds for half-year,2,200
1036,QID1857,"P&amp;O operating loss 210m pounds, hit by exceptionals",0,83
1037,QID1858,"P&amp;O operating loss 210m pounds, hit by exceptionals",1,83
1038,QID1859,"P&amp;O operating loss 210m pounds, hit by exceptionals",2,83
1039,QID1862,Centro Properties portfolio up $423m,0,153
1040,QID1863,Centro Properties portfolio up $423m,1,153
1041,QID1864,Centro Properties portfolio up $423m,2,153
1042,QID1867,UXC to buy Jigsaw Services,0,7
1043,QID1868,UXC to buy Jigsaw Services,1,7
1044,QID1869,UXC to buy Jigsaw Services,2,7
1045,QID1872,ACCC seeks comment on News community papers acquisition,0,60
1046,QID1873,ACCC seeks comment on News community papers acquisition,1,60
1047,QID1874,ACCC seeks comment on News community papers acquisition,2,60
1048,QID1877,Microview placement; 3-for-4 issue; acquisition,0,212
1049,QID1878,Microview placement; 3-for-4 issue; acquisition,1,212
1050,QID1879,Microview placement; 3-for-4 issue; acquisition,2,212
1051,QID1882,ITL wins patent case,0,73
1052,QID1883,ITL wins patent case,1,73
1053,QID1884,ITL wins patent case,2,73
1054,QID1887,Axiom Properties issues shares to Pivot Group Pty ltd,0,229
1055,QID1888,Axiom Properties issues shares to Pivot Group Pty ltd,1,229
1056,QID1889,Axiom Properties issues shares to Pivot Group Pty ltd,2,229
1057,QID1892,Skilled acquires Damstra Mining Services for $7m,0,75
1058,QID1893,Skilled acquires Damstra Mining Services for $7m,1,75
1059,QID1894,Skilled acquires Damstra Mining Services for $7m,2,75
1060,QID1897,OmegaCorp acquires another licence in Mozambique,0,123
1061,QID1898,OmegaCorp acquires another licence in Mozambique,1,123
1062,QID1899,OmegaCorp acquires another licence in Mozambique,2,123
1063,QID1902,Destra acquires NiceShorts online video community,0,69
1064,QID1903,Destra acquires NiceShorts online video community,1,69
1065,QID1904,Destra acquires NiceShorts online video community,2,69
1066,QID1907,Golden State acquires uranium project in Utah,0,169
1067,QID1908,Golden State acquires uranium project in Utah,1,169
1068,QID1909,Golden State acquires uranium project in Utah,2,169
1069,QID1912,Aust Ethanol $1m placement; in talks for US acquisition,0,193
1070,QID1913,Aust Ethanol $1m placement; in talks for US acquisition,1,193
1071,QID1914,Aust Ethanol $1m placement; in talks for US acquisition,2,193
1072,QID1917,Eden Energy says share surge due to quarterly report,0,28
1073,QID1918,Eden Energy says share surge due to quarterly report,1,28
1074,QID1919,Eden Energy says share surge due to quarterly report,2,28
1075,QID1922,Fairfax cleared to acquire New Zealand's Times Media,0,249
1076,QID1923,Fairfax cleared to acquire New Zealand's Times Media,1,249
1077,QID1924,Fairfax cleared to acquire New Zealand's Times Media,2,249
1078,QID1927,Network acquires 5 large format signs in Melbourne,0,1
1079,QID1928,Network acquires 5 large format signs in Melbourne,1,1
1080,QID1929,Network acquires 5 large format signs in Melbourne,2,1
1081,QID1932,Pacific Brands completes Sheridan acquisition,0,220
1082,QID1933,Pacific Brands completes Sheridan acquisition,1,220
1083,QID1934,Pacific Brands completes Sheridan acquisition,2,220
1084,QID1937,HGL buys distributor of pharmacy products,0,91
1085,QID1938,HGL buys distributor of pharmacy products,1,91
1086,QID1939,HGL buys distributor of pharmacy products,2,91
1087,QID1942,Treasury Group acquires a further 6pc of Orion,0,142
1088,QID1943,Treasury Group acquires a further 6pc of Orion,1,142
1089,QID1944,Treasury Group acquires a further 6pc of Orion,2,142
1090,QID1947,Swish enters New Zealand advertising market,0,248
1091,QID1948,Swish enters New Zealand advertising market,1,248
1092,QID1949,Swish enters New Zealand advertising market,2,248
1093,QID1952,P&amp;O lifts first-half net profit to 224.5m pounds,0,170
1094,QID1953,P&amp;O lifts first-half net profit to 224.5m pounds,1,170
1095,QID1954,P&amp;O lifts first-half net profit to 224.5m pounds,2,170
1096,QID1957,Bravura finalises transfer agency software acquisition,0,55
1097,QID1958,Bravura finalises transfer agency software acquisition,1,55
1098,QID1959,Bravura finalises transfer agency software acquisition,2,55
1099,QID1962,Q Ltd expands in New Zealand with First Rate acquisition,0,76
1100,QID1963,Q Ltd expands in New Zealand with First Rate acquisition,1,76
1101,QID1964,Q Ltd expands in New Zealand with First Rate acquisition,2,76
1102,QID1967,Telezon buys out patents and technology,0,41
1103,QID1968,Telezon buys out patents and technology,1,41
1104,QID1969,Telezon buys out patents and technology,2,41
1105,QID1972,Commoditel acquires more post-paid mobile subscribers,0,5
1106,QID1973,Commoditel acquires more post-paid mobile subscribers,1,5
1107,QID1974,Commoditel acquires more post-paid mobile subscribers,2,5
1108,QID1977,Customers acquires Autocard ATM Australia,0,92
1109,QID1978,Customers acquires Autocard ATM Australia,1,92
1110,QID1979,Customers acquires Autocard ATM Australia,2,92
1111,QID1982,M2 continues expansion,0,51
1112,QID1983,M2 continues expansion,1,51
1113,QID1984,M2 continues expansion,2,51
1114,QID1987,ANZ expands alliance with ING in New Zealand,0,226
1115,QID1988,ANZ expands alliance with ING in New Zealand,1,226
1116,QID1989,ANZ expands alliance with ING in New Zealand,2,226
1117,QID1992,Celtex acquires 51pc of Metropolis Audio,0,250
1118,QID1993,Celtex acquires 51pc of Metropolis Audio,1,250
1119,QID1994,Celtex acquires 51pc of Metropolis Audio,2,250
1120,QID1997,Fox Resources acquires Radio Hill royalties,0,81
1121,QID1998,Fox Resources acquires Radio Hill royalties,1,81
1122,QID1999,Fox Resources acquires Radio Hill royalties,2,81
1123,QID2002,"Tishman Speyer San Francisco acquisition, capital raising",0,252
1124,QID2003,"Tishman Speyer San Francisco acquisition, capital raising",1,252
1125,QID2004,"Tishman Speyer San Francisco acquisition, capital raising",2,252
1126,QID2007,Cellnet Group Ltd has finalised a deal to buy VME Systems,0,10
1127,QID2008,Cellnet Group Ltd has finalised a deal to buy VME Systems,1,10
1128,QID2009,Cellnet Group Ltd has finalised a deal to buy VME Systems,2,10
1129,QID2012,Burns Philp to spin off Goodman Fielder; NZ acquisition,0,223
1130,QID2013,Burns Philp to spin off Goodman Fielder; NZ acquisition,1,223
1131,QID2014,Burns Philp to spin off Goodman Fielder; NZ acquisition,2,223
1132,QID2017,Neptune Marine acquires Territory Diving Services,0,56
1133,QID2018,Neptune Marine acquires Territory Diving Services,1,56
1134,QID2019,Neptune Marine acquires Territory Diving Services,2,56
1135,QID2022,ConsMin moves to compulsory acquisition of Reliance,0,85
1136,QID2023,ConsMin moves to compulsory acquisition of Reliance,1,85
1137,QID2024,ConsMin moves to compulsory acquisition of Reliance,2,85
1138,QID2027,Argus not proceeding with Advanced acquisition,0,45
1139,QID2028,Argus not proceeding with Advanced acquisition,1,45
1140,QID2029,Argus not proceeding with Advanced acquisition,2,45
1141,QID2032,ADV in Saudi Arabia projects via Vertex acquisition,0,74
1142,QID2033,ADV in Saudi Arabia projects via Vertex acquisition,1,74
1143,QID2034,ADV in Saudi Arabia projects via Vertex acquisition,2,74
1144,QID2037,Pearl Healthcare acquires dental laboratory in SA,0,247
1145,QID2038,Pearl Healthcare acquires dental laboratory in SA,1,247
1146,QID2039,Pearl Healthcare acquires dental laboratory in SA,2,247
1147,QID2042,Medusa completes Philsaga transaction,0,58
1148,QID2043,Medusa completes Philsaga transaction,1,58
1149,QID2044,Medusa completes Philsaga transaction,2,58
1150,QID2047,ACCC clears Healthscope acquisition of Ramsay hospitals,0,225
1151,QID2048,ACCC clears Healthscope acquisition of Ramsay hospitals,1,225
1152,QID2049,ACCC clears Healthscope acquisition of Ramsay hospitals,2,225
1153,QID2052,Transerv not proceeding with acquisition,0,195
1154,QID2053,Transerv not proceeding with acquisition,1,195
1155,QID2054,Transerv not proceeding with acquisition,2,195
1156,QID2057,Lighting Corp acquires Regal Lighting,0,159
1157,QID2058,Lighting Corp acquires Regal Lighting,1,159
1158,QID2059,Lighting Corp acquires Regal Lighting,2,159
1159,QID2062,Norwood Immunology to raise 6.6m pounds in placement,0,22
1160,QID2063,Norwood Immunology to raise 6.6m pounds in placement,1,22
1161,QID2064,Norwood Immunology to raise 6.6m pounds in placement,2,22
1162,QID2067,Tag Pacific acquires Advanced Power Pty Ltd,0,204
1163,QID2068,Tag Pacific acquires Advanced Power Pty Ltd,1,204
1164,QID2069,Tag Pacific acquires Advanced Power Pty Ltd,2,204
1165,QID2072,Abacus acquires residential infill site in Wodonga,0,115
1166,QID2073,Abacus acquires residential infill site in Wodonga,1,115
1167,QID2074,Abacus acquires residential infill site in Wodonga,2,115
1168,QID2077,Goldstream acquires Tanzanian nickel sulphide province,0,150
1169,QID2078,Goldstream acquires Tanzanian nickel sulphide province,1,150
1170,QID2079,Goldstream acquires Tanzanian nickel sulphide province,2,150
1171,QID2082,Datafast acquires GSN customer base,0,175
1172,QID2083,Datafast acquires GSN customer base,1,175
1173,QID2084,Datafast acquires GSN customer base,2,175
1174,QID2087,AdultShop.com buys NZ's leading adult product business,0,98
1175,QID2088,AdultShop.com buys NZ's leading adult product business,1,98
1176,QID2089,AdultShop.com buys NZ's leading adult product business,2,98
1177,QID2092,Henderson on track for PBT of 78m-82m pounds,0,57
1178,QID2093,Henderson on track for PBT of 78m-82m pounds,1,57
1179,QID2094,Henderson on track for PBT of 78m-82m pounds,2,57
1180,QID2097,AVFM merger and acquisition,0,15
1181,QID2098,AVFM merger and acquisition,1,15
1182,QID2099,AVFM merger and acquisition,2,15
1183,QID2102,AGD Mining in financing/acquisition proposal with Cambrian,0,231
1184,QID2103,AGD Mining in financing/acquisition proposal with Cambrian,1,231
1185,QID2104,AGD Mining in financing/acquisition proposal with Cambrian,2,231
1186,QID2107,Global Approach to reverse Tusk acquisition,0,48
1187,QID2108,Global Approach to reverse Tusk acquisition,1,48
1188,QID2109,Global Approach to reverse Tusk acquisition,2,48
1189,QID2112,BHP Billiton has 90.6pc of WMC; compulsory acquisition,0,133
1190,QID2113,BHP Billiton has 90.6pc of WMC; compulsory acquisition,1,133
1191,QID2114,BHP Billiton has 90.6pc of WMC; compulsory acquisition,2,133
1192,QID2117,Giralia acquires three uranium prospects,0,152
1193,QID2118,Giralia acquires three uranium prospects,1,152
1194,QID2119,Giralia acquires three uranium prospects,2,152
1195,QID2122,Frigrite acquires Oxley Refrigeration for $1.12m,0,71
1196,QID2123,Frigrite acquires Oxley Refrigeration for $1.12m,1,71
1197,QID2124,Frigrite acquires Oxley Refrigeration for $1.12m,2,71
1198,QID2127,Constellation Brands first quarter income up 47pc,0,141
1199,QID2128,Constellation Brands first quarter income up 47pc,1,141
1200,QID2129,Constellation Brands first quarter income up 47pc,2,141
1201,QID2132,Sonic Healthcare in $400m US pathology acquisition,0,182
1202,QID2133,Sonic Healthcare in $400m US pathology acquisition,1,182
1203,QID2134,Sonic Healthcare in $400m US pathology acquisition,2,182
1204,QID2137,Amcom acquisition expands DSL customer base to 7500,0,196
1205,QID2138,Amcom acquisition expands DSL customer base to 7500,1,196
1206,QID2139,Amcom acquisition expands DSL customer base to 7500,2,196
1207,QID2142,Constellation Brands: no offer for Allied Domecq,0,135
1208,QID2143,Constellation Brands: no offer for Allied Domecq,1,135
1209,QID2144,Constellation Brands: no offer for Allied Domecq,2,135
1210,QID2147,Alesco to buy Concrete Technologies Group,0,221
1211,QID2148,Alesco to buy Concrete Technologies Group,1,221
1212,QID2149,Alesco to buy Concrete Technologies Group,2,221
1213,QID2152,Oxiana finalises Golden Grove acquisition from Newmont,0,155
1214,QID2153,Oxiana finalises Golden Grove acquisition from Newmont,1,155
1215,QID2154,Oxiana finalises Golden Grove acquisition from Newmont,2,155
1216,QID2157,Fletcher completes purchase of Maddren Timber,0,17
1217,QID2158,Fletcher completes purchase of Maddren Timber,1,17
1218,QID2159,Fletcher completes purchase of Maddren Timber,2,17
1219,QID2162,Life Therapeutics to acquire Pyramid Biological Corp,0,211
1220,QID2163,Life Therapeutics to acquire Pyramid Biological Corp,1,211
1221,QID2164,Life Therapeutics to acquire Pyramid Biological Corp,2,211
1222,QID2167,CDS Technologies sells Copa Water,0,9
1223,QID2168,CDS Technologies sells Copa Water,1,9
1224,QID2169,CDS Technologies sells Copa Water,2,9
1225,QID2172,ROC Oil acquires option over Beetaloo Basin permits,0,96
1226,QID2173,ROC Oil acquires option over Beetaloo Basin permits,1,96
1227,QID2174,ROC Oil acquires option over Beetaloo Basin permits,2,96
1228,QID2177,Verus Investments suspended; considering acquisition,0,147
1229,QID2178,Verus Investments suspended; considering acquisition,1,147
1230,QID2179,Verus Investments suspended; considering acquisition,2,147
1231,QID2182,Constellation Brands makes takeover offer for Vincor,0,224
1232,QID2183,Constellation Brands makes takeover offer for Vincor,1,224
1233,QID2184,Constellation Brands makes takeover offer for Vincor,2,224
1234,QID2187,"Tishman Speyer sells in New York, buys in San Francisco",0,156
1235,QID2188,"Tishman Speyer sells in New York, buys in San Francisco",1,156
1236,QID2189,"Tishman Speyer sells in New York, buys in San Francisco",2,156
1237,QID2192,HPAL net profit up 8pc to $3.7m in first quarter,0,102
1238,QID2193,HPAL net profit up 8pc to $3.7m in first quarter,1,102
1239,QID2194,HPAL net profit up 8pc to $3.7m in first quarter,2,102
1240,QID2197,"Geodynamics acquires licence for 375,000 shares",0,119
1241,QID2198,"Geodynamics acquires licence for 375,000 shares",1,119
1242,QID2199,"Geodynamics acquires licence for 375,000 shares",2,119
1243,QID2202,Reckson New York Property Trust units open at 65c,0,215
1244,QID2203,Reckson New York Property Trust units open at 65c,1,215
1245,QID2204,Reckson New York Property Trust units open at 65c,2,215
1246,QID2207,QBE announces acquisitions in Colombia and Europe,0,79
1247,QID2208,QBE announces acquisitions in Colombia and Europe,1,79
1248,QID2209,QBE announces acquisitions in Colombia and Europe,2,79
1249,QID2212,Commander buys 80pc of Personal Broadband,0,137
1250,QID2213,Commander buys 80pc of Personal Broadband,1,137
1251,QID2214,Commander buys 80pc of Personal Broadband,2,137
1252,QID2217,P&amp;O reports positive trading in first quarter,0,109
1253,QID2218,P&amp;O reports positive trading in first quarter,1,109
1254,QID2219,P&amp;O reports positive trading in first quarter,2,109
1255,QID2222,Macquarie Goodman buys business park for $1.49bn,0,36
1256,QID2223,Macquarie Goodman buys business park for $1.49bn,1,36
1257,QID2224,Macquarie Goodman buys business park for $1.49bn,2,36
1258,QID2227,HHG changes name to Henderson Group,0,103
1259,QID2228,HHG changes name to Henderson Group,1,103
1260,QID2229,HHG changes name to Henderson Group,2,103
1261,QID2232,MacCapital in acquisition of Nordic directories company,0,251
1262,QID2233,MacCapital in acquisition of Nordic directories company,1,251
1263,QID2234,MacCapital in acquisition of Nordic directories company,2,251
1264,QID2237,Entertainment Media still talking,0,154
1265,QID2238,Entertainment Media still talking,1,154
1266,QID2239,Entertainment Media still talking,2,154
1267,QID2242,Advanced Ocular to acquire new lens technology,0,25
1268,QID2243,Advanced Ocular to acquire new lens technology,1,25
1269,QID2244,Advanced Ocular to acquire new lens technology,2,25
1270,QID2247,Promina makes trans-Tasman acquisition,0,242
1271,QID2248,Promina makes trans-Tasman acquisition,1,242
1272,QID2249,Promina makes trans-Tasman acquisition,2,242
1273,QID2252,DKN unveils acquisition and succession strategy,0,116
1274,QID2253,DKN unveils acquisition and succession strategy,1,116
1275,QID2254,DKN unveils acquisition and succession strategy,2,116
1276,QID2257,"Toll to acquire Patrick, restructure Virgin Blue stake",0,181
1277,QID2258,"Toll to acquire Patrick, restructure Virgin Blue stake",1,181
1278,QID2259,"Toll to acquire Patrick, restructure Virgin Blue stake",2,181
1279,QID2262,Epitan acquires Aust rights to ZORAC,0,177
1280,QID2263,Epitan acquires Aust rights to ZORAC,1,177
1281,QID2264,Epitan acquires Aust rights to ZORAC,2,177
1282,QID2267,KLM Group net profit up 73pc in first quarter,0,23
1283,QID2268,KLM Group net profit up 73pc in first quarter,1,23
1284,QID2269,KLM Group net profit up 73pc in first quarter,2,23
1285,QID2272,AngloGold acquires more Trans-Siberian Gold,0,124
1286,QID2273,AngloGold acquires more Trans-Siberian Gold,1,124
1287,QID2274,AngloGold acquires more Trans-Siberian Gold,2,124
1288,QID2277,Prosperity acquires gold contract in Kalimantan,0,131
1289,QID2278,Prosperity acquires gold contract in Kalimantan,1,131
1290,QID2279,Prosperity acquires gold contract in Kalimantan,2,131
1291,QID2282,Image Resources acquires 14 WA tenements,0,151
1292,QID2283,Image Resources acquires 14 WA tenements,1,151
1293,QID2284,Image Resources acquires 14 WA tenements,2,151
1294,QID2287,"ING Industrial acquisitions, projects and placement",0,127
1295,QID2288,"ING Industrial acquisitions, projects and placement",1,127
1296,QID2289,"ING Industrial acquisitions, projects and placement",2,127
1297,QID2292,Coles Group acquires Talbot Hotels for $53m,0,65
1298,QID2293,Coles Group acquires Talbot Hotels for $53m,1,65
1299,QID2294,Coles Group acquires Talbot Hotels for $53m,2,65
1300,QID2297,Chariot acquires Melbourne ISP Alphalink for $6.5m,0,198
1301,QID2298,Chariot acquires Melbourne ISP Alphalink for $6.5m,1,198
1302,QID2299,Chariot acquires Melbourne ISP Alphalink for $6.5m,2,198
1303,QID2302,"BioPharmica, GE Healthcare breast cancer study",0,20
1304,QID2303,"BioPharmica, GE Healthcare breast cancer study",1,20
1305,QID2304,"BioPharmica, GE Healthcare breast cancer study",2,20
1306,QID2307,Traffic Technologies buys Adelaide line marking service,0,253
1307,QID2308,Traffic Technologies buys Adelaide line marking service,1,253
1308,QID2309,Traffic Technologies buys Adelaide line marking service,2,253
1309,QID2312,CMA Corp acquires NZ and NT scrap metal merchants,0,201
1310,QID2313,CMA Corp acquires NZ and NT scrap metal merchants,1,201
1311,QID2314,CMA Corp acquires NZ and NT scrap metal merchants,2,201
1312,QID2317,Hyro to acquire One Planet Solutions,0,39
1313,QID2318,Hyro to acquire One Planet Solutions,1,39
1314,QID2319,Hyro to acquire One Planet Solutions,2,39
1315,QID2322,Santos successfully completes Dua-5X well,0,4
1316,QID2323,Santos successfully completes Dua-5X well,1,4
1317,QID2324,Santos successfully completes Dua-5X well,2,4
1318,QID2327,Healthscope update on acquisition of Ramsay hospitals,0,214
1319,QID2328,Healthscope update on acquisition of Ramsay hospitals,1,214
1320,QID2329,Healthscope update on acquisition of Ramsay hospitals,2,214
1321,QID2332,Hanson net profit down 7pc to 133m pounds in first half,0,161
1322,QID2333,Hanson net profit down 7pc to 133m pounds in first half,1,161
1323,QID2334,Hanson net profit down 7pc to 133m pounds in first half,2,161
1324,QID2337,Decision on Santos acquisition of QGC delayed to January,0,66
1325,QID2338,Decision on Santos acquisition of QGC delayed to January,1,66
1326,QID2339,Decision on Santos acquisition of QGC delayed to January,2,66
1327,QID2342,Flight Centre buys Indian travel business,0,78
1328,QID2343,Flight Centre buys Indian travel business,1,78
1329,QID2344,Flight Centre buys Indian travel business,2,78
1330,QID2347,GVM Metals to list on Johannesburg Stock Exchange,0,53
1331,QID2348,GVM Metals to list on Johannesburg Stock Exchange,1,53
1332,QID2349,GVM Metals to list on Johannesburg Stock Exchange,2,53
1333,QID2352,Apollo Life Sciences,0,165
1334,QID2353,Apollo Life Sciences,1,165
1335,QID2354,Apollo Life Sciences,2,165
1336,QID2357,Transurban compulsory acquisition of Hills Motorway,0,114
1337,QID2358,Transurban compulsory acquisition of Hills Motorway,1,114
1338,QID2359,Transurban compulsory acquisition of Hills Motorway,2,114
1339,QID2362,Golden State acquires uranium project in Utah,0,169
1340,QID2363,Golden State acquires uranium project in Utah,1,169
1341,QID2364,Golden State acquires uranium project in Utah,2,169
1342,QID2367,Babcock &amp; Brown Japan acquires Matsudo Nitori property,0,19
1343,QID2368,Babcock &amp; Brown Japan acquires Matsudo Nitori property,1,19
1344,QID2369,Babcock &amp; Brown Japan acquires Matsudo Nitori property,2,19
1345,QID2372,Transpacific buys liquid waste business in NSW,0,118
1346,QID2373,Transpacific buys liquid waste business in NSW,1,118
1347,QID2374,Transpacific buys liquid waste business in NSW,2,118
1348,QID2377,Hyro acquires Identity Solutions Labs of NZ,0,38
1349,QID2378,Hyro acquires Identity Solutions Labs of NZ,1,38
1350,QID2379,Hyro acquires Identity Solutions Labs of NZ,2,38
1351,QID2382,MFS achieves 90pc of S8; moves to compulsory acquisition,0,63
1352,QID2383,MFS achieves 90pc of S8; moves to compulsory acquisition,1,63
1353,QID2384,MFS achieves 90pc of S8; moves to compulsory acquisition,2,63
1354,QID2387,Adelaide Bank requests trading halt pending acquisition,0,106
1355,QID2388,Adelaide Bank requests trading halt pending acquisition,1,106
1356,QID2389,Adelaide Bank requests trading halt pending acquisition,2,106
1357,QID2392,Treasury Group acquires a further 6pc of Orion,0,142
1358,QID2393,Treasury Group acquires a further 6pc of Orion,1,142
1359,QID2394,Treasury Group acquires a further 6pc of Orion,2,142
